PROJECT	timepoint	proj_max_capacity_factor
Oahu_DistPV_1_na	210700	0.0
Oahu_DistPV_1_na	210703	0.0
Oahu_DistPV_1_na	210706	0.0511339063349
Oahu_DistPV_1_na	210709	0.587734042532
Oahu_DistPV_1_na	210712	0.896209625227
Oahu_DistPV_1_na	210715	0.579132561657
Oahu_DistPV_1_na	210718	0.0992165834908
Oahu_DistPV_1_na	210721	0.0
Oahu_DistPV_1_na	370700	0.0
Oahu_DistPV_1_na	370703	0.0
Oahu_DistPV_1_na	370706	0.0511339063349
Oahu_DistPV_1_na	370709	0.587734042532
Oahu_DistPV_1_na	370712	0.896209625227
Oahu_DistPV_1_na	370715	0.579132561657
Oahu_DistPV_1_na	370718	0.0992165834908
Oahu_DistPV_1_na	370721	0.0
Oahu_Kahuku_1	210700	0.243764287215
Oahu_Kahuku_1	210703	0.258820165571
Oahu_Kahuku_1	210706	0.341296125805
Oahu_Kahuku_1	210709	0.325459745986
Oahu_Kahuku_1	210712	0.466781913241
Oahu_Kahuku_1	210715	0.378818171193
Oahu_Kahuku_1	210718	0.601821047369
Oahu_Kahuku_1	210721	0.358597513117
Oahu_Kahuku_1	370700	0.243764287215
Oahu_Kahuku_1	370703	0.258820165571
Oahu_Kahuku_1	370706	0.341296125805
Oahu_Kahuku_1	370709	0.325459745986
Oahu_Kahuku_1	370712	0.466781913241
Oahu_Kahuku_1	370715	0.378818171193
Oahu_Kahuku_1	370718	0.601821047369
Oahu_Kahuku_1	370721	0.358597513117
Oahu_Kalaeloa_KAS2	210700	0.0
Oahu_Kalaeloa_KAS2	210703	0.0
Oahu_Kalaeloa_KAS2	210706	0.0494833335876
Oahu_Kalaeloa_KAS2	210709	0.782083374023
Oahu_Kalaeloa_KAS2	210712	0.985450012207
Oahu_Kalaeloa_KAS2	210715	0.752316650391
Oahu_Kalaeloa_KAS2	210718	0.131983337402
Oahu_Kalaeloa_KAS2	210721	0.0
Oahu_Kalaeloa_KAS2	370700	0.0
Oahu_Kalaeloa_KAS2	370703	0.0
Oahu_Kalaeloa_KAS2	370706	0.0494833335876
Oahu_Kalaeloa_KAS2	370709	0.782083374023
Oahu_Kalaeloa_KAS2	370712	0.985450012207
Oahu_Kalaeloa_KAS2	370715	0.752316650391
Oahu_Kalaeloa_KAS2	370718	0.131983337402
Oahu_Kalaeloa_KAS2	370721	0.0
Oahu_Kawailoa_1	210700	0.628269517568
Oahu_Kawailoa_1	210703	0.269055002981
Oahu_Kawailoa_1	210706	0.488616008863
Oahu_Kawailoa_1	210709	0.403906227397
Oahu_Kawailoa_1	210712	0.500744359231
Oahu_Kawailoa_1	210715	0.590440790483
Oahu_Kawailoa_1	210718	0.636405617521
Oahu_Kawailoa_1	210721	0.342700939059
Oahu_Kawailoa_1	370700	0.628269517568
Oahu_Kawailoa_1	370703	0.269055002981
Oahu_Kawailoa_1	370706	0.488616008863
Oahu_Kawailoa_1	370709	0.403906227397
Oahu_Kawailoa_1	370712	0.500744359231
Oahu_Kawailoa_1	370715	0.590440790483
Oahu_Kawailoa_1	370718	0.636405617521
Oahu_Kawailoa_1	370721	0.342700939059
Oahu_OffshoreWind_0_na	210700	0.374146538524
Oahu_OffshoreWind_0_na	210703	0.325606536476
Oahu_OffshoreWind_0_na	210706	0.244867957977
Oahu_OffshoreWind_0_na	210709	0.419257531718
Oahu_OffshoreWind_0_na	210712	0.796354578833
Oahu_OffshoreWind_0_na	210715	0.798732800663
Oahu_OffshoreWind_0_na	210718	0.809946687917
Oahu_OffshoreWind_0_na	210721	0.77206749244
Oahu_OffshoreWind_0_na	370700	0.374146538524
Oahu_OffshoreWind_0_na	370703	0.325606536476
Oahu_OffshoreWind_0_na	370706	0.244867957977
Oahu_OffshoreWind_0_na	370709	0.419257531718
Oahu_OffshoreWind_0_na	370712	0.796354578833
Oahu_OffshoreWind_0_na	370715	0.798732800663
Oahu_OffshoreWind_0_na	370718	0.809946687917
Oahu_OffshoreWind_0_na	370721	0.77206749244
Oahu_OnshoreWind_101_na	210700	0.00498443398367
Oahu_OnshoreWind_101_na	210703	0.00669193873937
Oahu_OnshoreWind_101_na	210706	0.035799277135
Oahu_OnshoreWind_101_na	210709	0.16922571492
Oahu_OnshoreWind_101_na	210712	0.24027587636
Oahu_OnshoreWind_101_na	210715	0.465201909309
Oahu_OnshoreWind_101_na	210718	0.594241488512
Oahu_OnshoreWind_101_na	210721	0.195143166187
Oahu_OnshoreWind_101_na	370700	0.00498443398367
Oahu_OnshoreWind_101_na	370703	0.00669193873937
Oahu_OnshoreWind_101_na	370706	0.035799277135
Oahu_OnshoreWind_101_na	370709	0.16922571492
Oahu_OnshoreWind_101_na	370712	0.24027587636
Oahu_OnshoreWind_101_na	370715	0.465201909309
Oahu_OnshoreWind_101_na	370718	0.594241488512
Oahu_OnshoreWind_101_na	370721	0.195143166187
Oahu_OnshoreWind_102_na	210700	0.0255847088277
Oahu_OnshoreWind_102_na	210703	0.032230728656
Oahu_OnshoreWind_102_na	210706	0.0866508345279
Oahu_OnshoreWind_102_na	210709	0.144728534718
Oahu_OnshoreWind_102_na	210712	0.239554355942
Oahu_OnshoreWind_102_na	210715	0.435149482975
Oahu_OnshoreWind_102_na	210718	0.572406089662
Oahu_OnshoreWind_102_na	210721	0.433533574279
Oahu_OnshoreWind_102_na	370700	0.0255847088277
Oahu_OnshoreWind_102_na	370703	0.032230728656
Oahu_OnshoreWind_102_na	370706	0.0866508345279
Oahu_OnshoreWind_102_na	370709	0.144728534718
Oahu_OnshoreWind_102_na	370712	0.239554355942
Oahu_OnshoreWind_102_na	370715	0.435149482975
Oahu_OnshoreWind_102_na	370718	0.572406089662
Oahu_OnshoreWind_102_na	370721	0.433533574279
Oahu_OnshoreWind_103_na	210700	0.0466431145441
Oahu_OnshoreWind_103_na	210703	0.0154768811046
Oahu_OnshoreWind_103_na	210706	0.0828057060924
Oahu_OnshoreWind_103_na	210709	0.189090330766
Oahu_OnshoreWind_103_na	210712	0.273680995414
Oahu_OnshoreWind_103_na	210715	0.409097590185
Oahu_OnshoreWind_103_na	210718	0.472602339263
Oahu_OnshoreWind_103_na	210721	0.190064058122
Oahu_OnshoreWind_103_na	370700	0.0466431145441
Oahu_OnshoreWind_103_na	370703	0.0154768811046
Oahu_OnshoreWind_103_na	370706	0.0828057060924
Oahu_OnshoreWind_103_na	370709	0.189090330766
Oahu_OnshoreWind_103_na	370712	0.273680995414
Oahu_OnshoreWind_103_na	370715	0.409097590185
Oahu_OnshoreWind_103_na	370718	0.472602339263
Oahu_OnshoreWind_103_na	370721	0.190064058122
Oahu_OnshoreWind_104_na	210700	0.0470414230632
Oahu_OnshoreWind_104_na	210703	0.00607661249539
Oahu_OnshoreWind_104_na	210706	0.179046182939
Oahu_OnshoreWind_104_na	210709	0.140955479096
Oahu_OnshoreWind_104_na	210712	0.250282796515
Oahu_OnshoreWind_104_na	210715	0.277844995925
Oahu_OnshoreWind_104_na	210718	0.321641509618
Oahu_OnshoreWind_104_na	210721	0.203798148804
Oahu_OnshoreWind_104_na	370700	0.0470414230632
Oahu_OnshoreWind_104_na	370703	0.00607661249539
Oahu_OnshoreWind_104_na	370706	0.179046182939
Oahu_OnshoreWind_104_na	370709	0.140955479096
Oahu_OnshoreWind_104_na	370712	0.250282796515
Oahu_OnshoreWind_104_na	370715	0.277844995925
Oahu_OnshoreWind_104_na	370718	0.321641509618
Oahu_OnshoreWind_104_na	370721	0.203798148804
Oahu_OnshoreWind_105_na	210700	0.0264024655973
Oahu_OnshoreWind_105_na	210703	0.097175851841
Oahu_OnshoreWind_105_na	210706	0.14185663791
Oahu_OnshoreWind_105_na	210709	0.0930828721392
Oahu_OnshoreWind_105_na	210712	0.208519774584
Oahu_OnshoreWind_105_na	210715	0.206760022051
Oahu_OnshoreWind_105_na	210718	0.277723551076
Oahu_OnshoreWind_105_na	210721	0.150001242581
Oahu_OnshoreWind_105_na	370700	0.0264024655973
Oahu_OnshoreWind_105_na	370703	0.097175851841
Oahu_OnshoreWind_105_na	370706	0.14185663791
Oahu_OnshoreWind_105_na	370709	0.0930828721392
Oahu_OnshoreWind_105_na	370712	0.208519774584
Oahu_OnshoreWind_105_na	370715	0.206760022051
Oahu_OnshoreWind_105_na	370718	0.277723551076
Oahu_OnshoreWind_105_na	370721	0.150001242581
Oahu_OnshoreWind_106_na	210700	0.0425117876697
Oahu_OnshoreWind_106_na	210703	0.0649590700824
Oahu_OnshoreWind_106_na	210706	0.149612943727
Oahu_OnshoreWind_106_na	210709	0.122385914282
Oahu_OnshoreWind_106_na	210712	0.234719895021
Oahu_OnshoreWind_106_na	210715	0.283052634058
Oahu_OnshoreWind_106_na	210718	0.336693723798
Oahu_OnshoreWind_106_na	210721	0.239553024384
Oahu_OnshoreWind_106_na	370700	0.0425117876697
Oahu_OnshoreWind_106_na	370703	0.0649590700824
Oahu_OnshoreWind_106_na	370706	0.149612943727
Oahu_OnshoreWind_106_na	370709	0.122385914282
Oahu_OnshoreWind_106_na	370712	0.234719895021
Oahu_OnshoreWind_106_na	370715	0.283052634058
Oahu_OnshoreWind_106_na	370718	0.336693723798
Oahu_OnshoreWind_106_na	370721	0.239553024384
Oahu_OnshoreWind_107_na	210700	0.0461836138633
Oahu_OnshoreWind_107_na	210703	0.00509596004978
Oahu_OnshoreWind_107_na	210706	0.127780025891
Oahu_OnshoreWind_107_na	210709	0.109039001622
Oahu_OnshoreWind_107_na	210712	0.269112838055
Oahu_OnshoreWind_107_na	210715	0.331049339338
Oahu_OnshoreWind_107_na	210718	0.366609584501
Oahu_OnshoreWind_107_na	210721	0.214286210092
Oahu_OnshoreWind_107_na	370700	0.0461836138633
Oahu_OnshoreWind_107_na	370703	0.00509596004978
Oahu_OnshoreWind_107_na	370706	0.127780025891
Oahu_OnshoreWind_107_na	370709	0.109039001622
Oahu_OnshoreWind_107_na	370712	0.269112838055
Oahu_OnshoreWind_107_na	370715	0.331049339338
Oahu_OnshoreWind_107_na	370718	0.366609584501
Oahu_OnshoreWind_107_na	370721	0.214286210092
Oahu_OnshoreWind_201_na	210700	0.0527591914085
Oahu_OnshoreWind_201_na	210703	0.0069724893758
Oahu_OnshoreWind_201_na	210706	0.201202459398
Oahu_OnshoreWind_201_na	210709	0.188734618835
Oahu_OnshoreWind_201_na	210712	0.329347920438
Oahu_OnshoreWind_201_na	210715	0.301373550612
Oahu_OnshoreWind_201_na	210718	0.356141565522
Oahu_OnshoreWind_201_na	210721	0.264000238161
Oahu_OnshoreWind_201_na	370700	0.0527591914085
Oahu_OnshoreWind_201_na	370703	0.0069724893758
Oahu_OnshoreWind_201_na	370706	0.201202459398
Oahu_OnshoreWind_201_na	370709	0.188734618835
Oahu_OnshoreWind_201_na	370712	0.329347920438
Oahu_OnshoreWind_201_na	370715	0.301373550612
Oahu_OnshoreWind_201_na	370718	0.356141565522
Oahu_OnshoreWind_201_na	370721	0.264000238161
Oahu_OnshoreWind_202_na	210700	0.108547333905
Oahu_OnshoreWind_202_na	210703	0.0333166212085
Oahu_OnshoreWind_202_na	210706	0.128991326432
Oahu_OnshoreWind_202_na	210709	0.232312561371
Oahu_OnshoreWind_202_na	210712	0.325696620139
Oahu_OnshoreWind_202_na	210715	0.462009441246
Oahu_OnshoreWind_202_na	210718	0.518098047687
Oahu_OnshoreWind_202_na	210721	0.219461480626
Oahu_OnshoreWind_202_na	370700	0.108547333905
Oahu_OnshoreWind_202_na	370703	0.0333166212085
Oahu_OnshoreWind_202_na	370706	0.128991326432
Oahu_OnshoreWind_202_na	370709	0.232312561371
Oahu_OnshoreWind_202_na	370712	0.325696620139
Oahu_OnshoreWind_202_na	370715	0.462009441246
Oahu_OnshoreWind_202_na	370718	0.518098047687
Oahu_OnshoreWind_202_na	370721	0.219461480626
Oahu_OnshoreWind_203_na	210700	0.0637661434571
Oahu_OnshoreWind_203_na	210703	0.103066029974
Oahu_OnshoreWind_203_na	210706	0.195347632698
Oahu_OnshoreWind_203_na	210709	0.158324835953
Oahu_OnshoreWind_203_na	210712	0.288236226959
Oahu_OnshoreWind_203_na	210715	0.37283487394
Oahu_OnshoreWind_203_na	210718	0.436546078489
Oahu_OnshoreWind_203_na	210721	0.316962045199
Oahu_OnshoreWind_203_na	370700	0.0637661434571
Oahu_OnshoreWind_203_na	370703	0.103066029974
Oahu_OnshoreWind_203_na	370706	0.195347632698
Oahu_OnshoreWind_203_na	370709	0.158324835953
Oahu_OnshoreWind_203_na	370712	0.288236226959
Oahu_OnshoreWind_203_na	370715	0.37283487394
Oahu_OnshoreWind_203_na	370718	0.436546078489
Oahu_OnshoreWind_203_na	370721	0.316962045199
Oahu_OnshoreWind_204_na	210700	0.0696486095244
Oahu_OnshoreWind_204_na	210703	0.111687148377
Oahu_OnshoreWind_204_na	210706	0.150622641106
Oahu_OnshoreWind_204_na	210709	0.132149829645
Oahu_OnshoreWind_204_na	210712	0.227171272786
Oahu_OnshoreWind_204_na	210715	0.22966456251
Oahu_OnshoreWind_204_na	210718	0.359941654877
Oahu_OnshoreWind_204_na	210721	0.18262377031
Oahu_OnshoreWind_204_na	370700	0.0696486095244
Oahu_OnshoreWind_204_na	370703	0.111687148377
Oahu_OnshoreWind_204_na	370706	0.150622641106
Oahu_OnshoreWind_204_na	370709	0.132149829645
Oahu_OnshoreWind_204_na	370712	0.227171272786
Oahu_OnshoreWind_204_na	370715	0.22966456251
Oahu_OnshoreWind_204_na	370718	0.359941654877
Oahu_OnshoreWind_204_na	370721	0.18262377031
Oahu_OnshoreWind_205_na	210700	0.0200543213951
Oahu_OnshoreWind_205_na	210703	0.0099516777599
Oahu_OnshoreWind_205_na	210706	0.075541644651
Oahu_OnshoreWind_205_na	210709	0.13862497982
Oahu_OnshoreWind_205_na	210712	0.167561666891
Oahu_OnshoreWind_205_na	210715	0.361511922445
Oahu_OnshoreWind_205_na	210718	0.438938118473
Oahu_OnshoreWind_205_na	210721	0.0918100093573
Oahu_OnshoreWind_205_na	370700	0.0200543213951
Oahu_OnshoreWind_205_na	370703	0.0099516777599
Oahu_OnshoreWind_205_na	370706	0.075541644651
Oahu_OnshoreWind_205_na	370709	0.13862497982
Oahu_OnshoreWind_205_na	370712	0.167561666891
Oahu_OnshoreWind_205_na	370715	0.361511922445
Oahu_OnshoreWind_205_na	370718	0.438938118473
Oahu_OnshoreWind_205_na	370721	0.0918100093573
Oahu_OnshoreWind_206_na	210700	0.0145502594603
Oahu_OnshoreWind_206_na	210703	0.0122538276681
Oahu_OnshoreWind_206_na	210706	0.109878913496
Oahu_OnshoreWind_206_na	210709	0.157343282734
Oahu_OnshoreWind_206_na	210712	0.233732742429
Oahu_OnshoreWind_206_na	210715	0.429051852902
Oahu_OnshoreWind_206_na	210718	0.450306538491
Oahu_OnshoreWind_206_na	210721	0.428418588496
Oahu_OnshoreWind_206_na	370700	0.0145502594603
Oahu_OnshoreWind_206_na	370703	0.0122538276681
Oahu_OnshoreWind_206_na	370706	0.109878913496
Oahu_OnshoreWind_206_na	370709	0.157343282734
Oahu_OnshoreWind_206_na	370712	0.233732742429
Oahu_OnshoreWind_206_na	370715	0.429051852902
Oahu_OnshoreWind_206_na	370718	0.450306538491
Oahu_OnshoreWind_206_na	370721	0.428418588496
Oahu_OnshoreWind_207_na	210700	0.027263354868
Oahu_OnshoreWind_207_na	210703	0.0592802128137
Oahu_OnshoreWind_207_na	210706	0.0776560580193
Oahu_OnshoreWind_207_na	210709	0.160535642749
Oahu_OnshoreWind_207_na	210712	0.341225671692
Oahu_OnshoreWind_207_na	210715	0.472921946
Oahu_OnshoreWind_207_na	210718	0.614604611381
Oahu_OnshoreWind_207_na	210721	0.344243273981
Oahu_OnshoreWind_207_na	370700	0.027263354868
Oahu_OnshoreWind_207_na	370703	0.0592802128137
Oahu_OnshoreWind_207_na	370706	0.0776560580193
Oahu_OnshoreWind_207_na	370709	0.160535642749
Oahu_OnshoreWind_207_na	370712	0.341225671692
Oahu_OnshoreWind_207_na	370715	0.472921946
Oahu_OnshoreWind_207_na	370718	0.614604611381
Oahu_OnshoreWind_207_na	370721	0.344243273981
Oahu_OnshoreWind_208_na	210700	0.0805980590327
Oahu_OnshoreWind_208_na	210703	0.104073391531
Oahu_OnshoreWind_208_na	210706	0.143051385998
Oahu_OnshoreWind_208_na	210709	0.19245169226
Oahu_OnshoreWind_208_na	210712	0.262483024131
Oahu_OnshoreWind_208_na	210715	0.491538417519
Oahu_OnshoreWind_208_na	210718	0.534457201067
Oahu_OnshoreWind_208_na	210721	0.39030967646
Oahu_OnshoreWind_208_na	370700	0.0805980590327
Oahu_OnshoreWind_208_na	370703	0.104073391531
Oahu_OnshoreWind_208_na	370706	0.143051385998
Oahu_OnshoreWind_208_na	370709	0.19245169226
Oahu_OnshoreWind_208_na	370712	0.262483024131
Oahu_OnshoreWind_208_na	370715	0.491538417519
Oahu_OnshoreWind_208_na	370718	0.534457201067
Oahu_OnshoreWind_208_na	370721	0.39030967646
Oahu_OnshoreWind_209_na	210700	0.0480920160687
Oahu_OnshoreWind_209_na	210703	0.0311832515222
Oahu_OnshoreWind_209_na	210706	0.0469296670516
Oahu_OnshoreWind_209_na	210709	0.145969232917
Oahu_OnshoreWind_209_na	210712	0.329359343893
Oahu_OnshoreWind_209_na	210715	0.596937458697
Oahu_OnshoreWind_209_na	210718	0.43094547726
Oahu_OnshoreWind_209_na	210721	0.143981666621
Oahu_OnshoreWind_209_na	370700	0.0480920160687
Oahu_OnshoreWind_209_na	370703	0.0311832515222
Oahu_OnshoreWind_209_na	370706	0.0469296670516
Oahu_OnshoreWind_209_na	370709	0.145969232917
Oahu_OnshoreWind_209_na	370712	0.329359343893
Oahu_OnshoreWind_209_na	370715	0.596937458697
Oahu_OnshoreWind_209_na	370718	0.43094547726
Oahu_OnshoreWind_209_na	370721	0.143981666621
Oahu_OnshoreWind_301_na	210700	0.0703299472252
Oahu_OnshoreWind_301_na	210703	0.0742812062524
Oahu_OnshoreWind_301_na	210706	0.0650843758415
Oahu_OnshoreWind_301_na	210709	0.233966849343
Oahu_OnshoreWind_301_na	210712	0.406134583382
Oahu_OnshoreWind_301_na	210715	0.609436515599
Oahu_OnshoreWind_301_na	210718	0.594834309854
Oahu_OnshoreWind_301_na	210721	0.223659058195
Oahu_OnshoreWind_301_na	370700	0.0703299472252
Oahu_OnshoreWind_301_na	370703	0.0742812062524
Oahu_OnshoreWind_301_na	370706	0.0650843758415
Oahu_OnshoreWind_301_na	370709	0.233966849343
Oahu_OnshoreWind_301_na	370712	0.406134583382
Oahu_OnshoreWind_301_na	370715	0.609436515599
Oahu_OnshoreWind_301_na	370718	0.594834309854
Oahu_OnshoreWind_301_na	370721	0.223659058195
Oahu_OnshoreWind_302_na	210700	0.0489718856666
Oahu_OnshoreWind_302_na	210703	0.0144625204951
Oahu_OnshoreWind_302_na	210706	0.119557241759
Oahu_OnshoreWind_302_na	210709	0.140396290577
Oahu_OnshoreWind_302_na	210712	0.197632442127
Oahu_OnshoreWind_302_na	210715	0.390582933974
