fuel	year	price_per_mmbtu_0000	price_per_mmbtu_0001	price_per_mmbtu_0002	price_per_mmbtu_0003	price_per_mmbtu_0004	price_per_mmbtu_0005	price_per_mmbtu_0006	price_per_mmbtu_0007	price_per_mmbtu_0008	price_per_mmbtu_0009	price_per_mmbtu_0010	price_per_mmbtu_0011	price_per_mmbtu_0012	price_per_mmbtu_0013	price_per_mmbtu_0014	price_per_mmbtu_0015	price_per_mmbtu_0016	price_per_mmbtu_0017	price_per_mmbtu_0018	price_per_mmbtu_0019	price_per_mmbtu_0020	price_per_mmbtu_0021	price_per_mmbtu_0022	price_per_mmbtu_0023	price_per_mmbtu_0024	price_per_mmbtu_0025	price_per_mmbtu_0026	price_per_mmbtu_0027	price_per_mmbtu_0028	price_per_mmbtu_0029	price_per_mmbtu_0030	price_per_mmbtu_0031	price_per_mmbtu_0032	price_per_mmbtu_0033	price_per_mmbtu_0034	price_per_mmbtu_0035	price_per_mmbtu_0036	price_per_mmbtu_0037	price_per_mmbtu_0038	price_per_mmbtu_0039	price_per_mmbtu_0040	price_per_mmbtu_0041	price_per_mmbtu_0042	price_per_mmbtu_0043	price_per_mmbtu_0044	price_per_mmbtu_0045	price_per_mmbtu_0046	price_per_mmbtu_0047	price_per_mmbtu_0048	price_per_mmbtu_0049	price_per_mmbtu_0050	price_per_mmbtu_0051	price_per_mmbtu_0052	price_per_mmbtu_0053	price_per_mmbtu_0054	price_per_mmbtu_0055	price_per_mmbtu_0056	price_per_mmbtu_0057	price_per_mmbtu_0058	price_per_mmbtu_0059	price_per_mmbtu_0060	price_per_mmbtu_0061	price_per_mmbtu_0062	price_per_mmbtu_0063	price_per_mmbtu_0064	price_per_mmbtu_0065	price_per_mmbtu_0066	price_per_mmbtu_0067	price_per_mmbtu_0068	price_per_mmbtu_0069	price_per_mmbtu_0070	price_per_mmbtu_0071	price_per_mmbtu_0072	price_per_mmbtu_0073	price_per_mmbtu_0074	price_per_mmbtu_0075	price_per_mmbtu_0076	price_per_mmbtu_0077	price_per_mmbtu_0078	price_per_mmbtu_0079	price_per_mmbtu_0080	price_per_mmbtu_0081	price_per_mmbtu_0082	price_per_mmbtu_0083	price_per_mmbtu_0084	price_per_mmbtu_0085	price_per_mmbtu_0086	price_per_mmbtu_0087	price_per_mmbtu_0088	price_per_mmbtu_0089	price_per_mmbtu_0090	price_per_mmbtu_0091	price_per_mmbtu_0092	price_per_mmbtu_0093	price_per_mmbtu_0094	price_per_mmbtu_0095	price_per_mmbtu_0096	price_per_mmbtu_0097	price_per_mmbtu_0098	price_per_mmbtu_0099	price_per_mmbtu_0100	price_per_mmbtu_0101	price_per_mmbtu_0102	price_per_mmbtu_0103	price_per_mmbtu_0104	price_per_mmbtu_0105	price_per_mmbtu_0106	price_per_mmbtu_0107	price_per_mmbtu_0108	price_per_mmbtu_0109	price_per_mmbtu_0110	price_per_mmbtu_0111	price_per_mmbtu_0112	price_per_mmbtu_0113	price_per_mmbtu_0114	price_per_mmbtu_0115	price_per_mmbtu_0116	price_per_mmbtu_0117	price_per_mmbtu_0118	price_per_mmbtu_0119	price_per_mmbtu_0120	price_per_mmbtu_0121	price_per_mmbtu_0122	price_per_mmbtu_0123	price_per_mmbtu_0124
weight		0.083034	5e-06	2.8e-05	0.002401	6.3e-05	1e-06	2.6e-05	1.3e-05	2e-06	0.001008	0.009207	0.054148	2e-06	0.071904	2.9e-05	0.002845	0.000478	4e-06	5e-05	0.005995	1.1e-05	0.003555	0.006136	0.000437	6.2e-05	0.007935	0.009637	0.008167	0.070419	1.3e-05	5e-06	2e-06	7.5e-05	4.6e-05	0.005267	0.007742	4.6e-05	0.000306	0.014131	1.2e-05	2.2e-05	0.002591	0.000152	0.010673	0.011049	0.000903	3e-06	0.000145	2e-05	0.00883	0.000622	0.030308	0.00038	0.001987	1.8e-05	5.8e-05	0.000134	0.020202	0.057011	0.00611	0.003936	0.0001	0.000336	0.000816	0.001232	0.001741	0.009587	0.027564	0.060576	0.037885	2e-06	0.012167	0.000897	0.000591	0.006331	0.015466	0.002682	1.4e-05	6.1e-05	0.000255	0.001328	0.076778	0.000116	0.000856	5.9e-05	0.002378	0.00188	0.000115	6.7e-05	0.00143	0.002926	0.018357	0.023634	0.002445	0.015689	0.00494	0.000795	0.001006	0.000179	1.1e-05	0.003587	0.030276	0.011448	5.8e-05	0.000131	0.00016	0.004767	0.001532	0.018304	2.1e-05	3.6e-05	0.000406	0.001573	0.004354	1e-06	0.032834	0.002298	0.014994	0.003952	0.001694	0.000452	7e-06	3.9e-05	0.0132	0.000183
Biodiesel	2021.0	28.2154677911	37.0204369483	36.4781959084	49.3227857253	39.0271553364	46.5466336124	37.6910928181	37.2151383591	44.3224416168	35.3765634943	56.9216354461	32.1064908337	41.018668623	25.049463497	40.9652084229	35.9453179245	37.0229781293	28.2626151815	38.8136192002	40.5243701555	34.2270743761	47.9793885573	31.7567771408	37.5265403337	47.8129241573	38.2950470251	52.0751741776	41.7065453564	36.11678107	74.8959344297	31.2063056602	39.3371479334	35.3946061749	36.7579999721	61.8302351702	44.7384914392	40.8263862067	49.1077996562	29.0511248349	34.9312167068	35.2172656071	36.6733927484	60.2453276406	33.1989711467	61.7629502854	36.9733111794	27.7318054509	36.4648643782	48.2352683216	33.5612153241	53.6875105502	47.1350664104	54.8338653483	70.9105217578	41.1416670159	36.0328013296	46.4055777217	31.6236900506	37.491889825	36.9588845564	39.2701689677	35.3852104927	35.6977845322	35.6952880037	35.5968052885	45.0050404046	37.6952095286	31.4011633186	29.3224765789	31.916209417	44.6107345802	31.8082342046	42.2708609882	36.5492592818	30.9359347979	34.7523397982	33.9480421444	34.2617344724	58.8237203412	36.3424650135	37.8563109023	30.2845930496	36.2055802389	53.5775322892	38.9179320989	79.4400045214	42.2394696108	38.091176001	37.4081085383	50.3858602725	32.5977509391	47.6842871418	39.0924799182	54.7555270158	43.1710836318	35.3295638146	45.6075474048	34.6411804314	36.2830705541	55.2351268936	37.354519836	28.3087189688	44.0106945953	40.5669801622	47.5713148305	38.0828594448	42.5685655551	34.0878574194	38.761760253	37.7599835058	35.5302696093	43.7928135487	53.5337433206	32.511035031	38.0821947442	43.2799041683	33.9966109867	28.8461592035	38.7052381041	40.2309760806	38.0101392113	34.6052615956	38.24491283	38.2809192035	48.9096062848
Biodiesel	2037.0	29.5389081734	66.6128940585	55.7660128469	242.067529381	62.8185947857	49.5740561489	39.0500712416	42.5617778628	69.0353955371	44.8257377593	65.3567000292	45.3447438705	118.629520121	22.4390438894	51.5308673799	33.1499224303	49.8235620625	51.4116686554	50.089038292	149.838377699	45.6369943569	204.564877001	27.3466681801	43.0487640054	205.967582482	30.4744759331	87.4754652924	50.0587066246	26.2222924598	1287.67118977	40.4139927027	35.7493415404	44.3026112158	47.903639203	110.169069568	131.484945663	67.1000327259	138.139500999	25.252518582	59.3982191482	76.1086798889	56.2209750551	651.061582009	29.4479759018	39.5700475361	40.9552590553	35.7105321662	50.7642466924	435.28403916	45.2949013733	404.760161568	29.2186524867	497.871412213	158.761367109	64.4635515967	65.5771954812	226.035035679	70.3732946011	35.2663537272	63.2010481278	86.6807758518	49.4907400119	45.4910400547	42.8927857588	41.7442219362	86.5054748858	116.223727522	32.154426346	37.1667106079	54.9798896491	78.0997679773	41.2007151477	95.2331349942	47.459158703	28.290637937	85.8371947956	32.5918663635	69.8207650153	896.953659537	53.2454837537	37.6838323208	23.1752497861	51.7228652701	339.369301568	47.7517025004	71.7448192659	99.171397522	47.1786976283	66.9618926459	287.867767683	30.9358201307	53.5610412922	61.6740650428	40.8479355977	73.8089450361	46.9675175127	153.048789812	39.2059404835	50.2703920506	376.736124811	50.6686914586	23.674497723	36.1761420784	61.2072251857	163.376190591	44.6682573509	174.994150354	37.1449218416	25.7120834677	54.0542476538	54.9404078345	117.135790193	43.0696410694	30.3315899242	53.5795745745	43.7113775417	35.9955678797	26.1482423609	72.4406395879	60.8428895107	41.9341357297	38.4768931498	65.21794031	100.68062569	265.63267674
Diesel	2021.0	11.6954677911	20.5004369483	19.9581959084	32.8027857253	22.5071553364	30.0266336124	21.1710928181	20.6951383591	27.8024416168	18.8565634943	40.4016354461	15.5864908337	24.498668623	8.52946349696	24.4452084229	19.4253179245	20.5029781293	11.7426151815	22.2936192002	24.0043701555	17.7070743761	31.4593885573	15.2367771408	21.0065403337	31.2929241573	21.7750470251	35.5551741776	25.1865453564	19.59678107	58.3759344297	14.6863056602	22.8171479334	18.8746061749	20.2379999721	45.3102351702	28.2184914392	24.3063862067	32.5877996562	12.5311248349	18.4112167068	18.6972656071	20.1533927484	43.7253276406	16.6789711467	45.2429502854	20.4533111794	11.2118054509	19.9448643782	31.7152683216	17.0412153241	37.1675105502	30.6150664104	38.3138653483	54.3905217578	24.6216670159	19.5128013296	29.8855777217	15.1036900506	20.971889825	20.4388845564	22.7501689677	18.8652104927	19.1777845322	19.1752880037	19.0768052885	28.4850404046	21.1752095286	14.8811633186	12.8024765789	15.396209417	28.0907345802	15.2882342046	25.7508609882	20.0292592818	14.4159347979	18.2323397982	17.4280421444	17.7417344724	42.3037203412	19.8224650135	21.3363109023	13.7645930496	19.6855802389	37.0575322892	22.3979320989	62.9200045214	25.7194696108	21.571176001	20.8881085383	33.8658602725	16.0777509391	31.1642871418	22.5724799182	38.2355270158	26.6510836318	18.8095638146	29.0875474048	18.1211804314	19.7630705541	38.7151268936	20.834519836	11.7887189688	27.4906945953	24.0469801622	31.0513148305	21.5628594448	26.0485655551	17.5678574194	22.241760253	21.2399835058	19.0102696093	27.2728135487	37.0137433206	15.991035031	21.5621947442	26.7599041683	17.4766109867	12.3261592035	22.1852381041	23.7109760806	21.4901392113	18.0852615956	21.72491283	21.7609192035	32.3896062848
Diesel	2037.0	13.0189081734	50.0928940585	39.2460128469	225.547529381	46.2985947857	33.0540561489	22.5300712416	26.0417778628	52.5153955371	28.3057377593	48.8367000292	28.8247438705	102.109520121	5.91904388937	35.0108673799	16.6299224303	33.3035620625	34.8916686554	33.569038292	133.318377699	29.1169943569	188.044877001	10.8266681801	26.5287640054	189.447582482	13.9544759331	70.9554652924	33.5387066246	9.70229245984	1271.15118977	23.8939927027	19.2293415404	27.7826112158	31.383639203	93.6490695678	114.964945663	50.5800327259	121.619500999	8.73251858204	42.8782191482	59.5886798889	39.7009750551	634.541582009	12.9279759018	23.0500475361	24.4352590553	19.1905321662	34.2442466924	418.76403916	28.7749013733	388.240161568	12.6986524867	481.351412213	142.241367109	47.9435515967	49.0571954812	209.515035679	53.8532946011	18.7463537272	46.6810481278	70.1607758518	32.9707400119	28.9710400547	26.3727857588	25.2242219362	69.9854748858	99.703727522	15.634426346	20.6467106079	38.4598896491	61.5797679773	24.6807151477	78.7131349942	30.939158703	11.770637937	69.3171947956	16.0718663635	53.3007650153	880.433659537	36.7254837537	21.1638323208	6.65524978607	35.2028652701	322.849301568	31.2317025004	55.2248192659	82.651397522	30.6586976283	50.4418926459	271.347767683	14.4158201307	37.0410412922	45.1540650428	24.3279355977	57.2889450361	30.4475175127	136.528789812	22.6859404835	33.7503920506	360.216124811	34.1486914586	7.15449772302	19.6561420784	44.6872251857	146.856190591	28.1482573509	158.474150354	20.6249218416	9.19208346772	37.5342476538	38.4204078345	100.615790193	26.5496410694	13.8115899242	37.0595745745	27.1913775417	19.4755678797	9.6282423609	55.9206395879	44.3228895107	25.4141357297	21.9568931498	48.69794031	84.1606256898	249.11267674
LNG	2021.0	7.73084741953	62.6609360178	41.2316056212	11.7519898133	50.980364442	107.78803259	214.246340849	34.9280057232	92.6210848692	24.1913682871	10.8091417567	8.45762881912	20.0119513402	7.77326894755	453.498762916	68.7953056288	25.0209096166	140.829852404	37.0913917086	10.6682393697	31.3806260789	11.6744506189	44.2649323625	83.6929077743	33.6360644574	29.6393920768	9.85807814327	19.5833538346	7.89997350907	11.0947402414	33.8380038263	20.1294844748	26.8646294105	176.499545294	11.566691213	11.1029431002	42.1507595275	92.3310376892	25.2198437553	62.7444175023	40.163984247	15.972805958	12.5650888395	13.7182632319	10.3052397161	71.7159056285	17.9656714136	33.4966753104	31.5747585169	11.0203234765	12.049781243	8.63106919273	12.3455166366	12.8269201037	32.3802823713	33.7322607073	25.6972748509	8.83294409639	8.19382404825	24.9878089917	23.4193545658	47.2755409384	28.7526791366	25.1599741727	21.5452748921	52.6955150275	10.324316737	13.9079368381	7.9834259966	8.67819016722	55.8620541127	21.61961764	20.0575175297	27.4840487075	12.9343687315	8.60506034281	39.3723218638	53.4612776289	11.3827816462	27.5457759192	101.456531502	7.8157511265	37.2113502325	12.6724670236	40.006000745	12.1676422933	17.8758027364	156.706988639	33.4645834152	11.4617602059	18.0369530769	8.94552620971	8.81913886047	36.0279301269	9.38358329001	14.1262206054	19.1885252325	23.1525318976	30.4831981641	26.8557516276	43.9921004796	14.7777010886	16.8042533051	43.1061066579	30.1236793177	240.023015013	11.1168975428	19.3809220821	14.9709343464	56.3559902218	61.0142062868	22.7081399714	17.1719229297	15.4284569823	20.8931311944	8.47047404616	17.673086774	10.3197074291	13.7386395368	18.9752189139	153.835390127	80.4005662498	33.0537924444	9.45211169536	19.293355015
LNG	2037.0	6.56201293874	11958.1800669	3787.50249761	9.39955314866	1398.34263718	60736.7608669	773.115102356	6399.80181644	36320.8701534	289.748379039	7.81350802826	6.73637147007	21437.8355423	6.54209751153	85.307221651	12.6551222959	531.829512349	15613.1412034	2045.59617632	8.7733321663	9092.95267933	10.045774434	10.107201037	146.246042275	596.15263209	9.37613623738	7.66385794873	8.50032952791	6.57102115318	28.3812413376	10792.3858112	26474.7333415	1275.27888723	470.76626875	8.51747251422	8.67102652773	2590.83548635	24.0770761435	8.78331370591	7593.02141429	3116.39179361	59.5548918914	16.4616262126	25.6396551027	7.43189535543	72.4192278523	13688.0246349	961.30661712	390.627921576	18.8488556183	12.4534954257	6.86644333941	13.3343944504	9.04321479079	4903.59693786	1857.01139758	197.322408082	7.36387165399	6.77982333331	9.92581944301	10.7490309218	1167.29854898	632.369460487	358.972746122	194.778771339	14.1186344851	8.38584440131	7.50748500883	6.80632202254	7.02242405117	17760.9741305	8.52636457127	130.760488842	438.757582413	41.7594796695	7.3778024258	40.7227249624	5658.11370034	19.5235814651	740.935842875	15.3986926266	6.48713605399	1058.32358464	10.8050266114	1680.75218451	8.20197929097	56.7487437756	243.099111808	1531.98009246	9.8227738395	92.05732909	7.20612911046	7.26650871073	10.3510324788	7.30655646202	33.8714692665	75.0321736398	236.84301857	854.788916884	1019.60688886	11.3223710053	7.22054081808	8.48769679784	2300.78763782	369.439160037	36.5394399619	9.01196202582	159.35598961	7.62353738555	4323.65429036	2844.33733843	215.794381081	42.2605789264	64.6387774432	22706.7426233	6.86036989119	124.780469747	16.5745782888	31.5366198465	91.8172098932	26.3725484469	6859.47528043	3378.11374728	7.92910752072	93.9280409353
LNG	2021.0	9.74757928528	62.7459597678	42.0702274902	13.6273115049	51.4761549591	106.286086777	209.000611196	35.9883041886	91.6525100513	25.6292385024	12.7176202716	10.4488022057	21.5967977181	9.78850898956	439.839323087	68.6646040475	26.4296076284	138.165935928	38.0756111001	12.5816729519	32.5656740618	13.5524991055	44.9968822411	83.0383071842	34.7417961907	30.8856734555	11.8000023952	21.183272558	9.910757774	12.9931752095	34.9366340251	21.7101976041	28.2084899429	172.581244618	13.4485292387	13.0010896012	42.9570578175	91.3726628638	26.6215459166	62.8265054868	41.040150801	17.6996956151	14.4118165487	15.5244376416	12.2314387861	71.4824962805	19.6224786356	34.6073088953	32.752979509	12.9213754342	13.9146306027	10.6161432595	14.1999659682	14.6644400801	33.5301757745	34.8346095391	27.0821873519	10.8109188957	10.1942745692	26.3976710422	24.8843739302	47.9016177488	30.0301432536	26.5637817476	23.0761993917	53.1309894157	12.2498449318	15.7074410593	9.99127551572	10.6616071463	56.1861718765	23.147927753	21.6407614966	28.806126328	14.7681100978	10.5910490541	40.2763285449	53.869822699	13.2710871583	28.8656827994	100.177243478	9.82949721189	38.1913510827	14.5154186	40.8877230522	14.0283468727	19.5357703402	153.484726205	34.5763455651	13.3472883053	19.6912535603	10.9195418713	10.7975991439	37.0495479174	11.3421939443	15.9180485141	20.8023287618	24.6269345259	31.6998056954	28.1999243621	44.7336449461	16.5466186003	18.5019037306	43.8788085738	31.3529299284	233.870805651	13.0145533126	20.9879596555	16.7330564886	56.662737899	61.1571400324	24.1981703824	18.85664364	17.1744895784	22.446989414	10.4611957089	19.3401832225	12.2453977178	15.5440973797	20.5965237154	150.714112241	79.8617463367	34.1800007435	11.4083124341	20.9034720303
LNG	2037.0	8.61984881706	11539.9393346	3656.59725978	11.3576021963	1351.45618777	58603.1400431	748.215821256	6177.03071923	35045.8748197	281.847494376	9.82733299594	8.78807574004	20686.2269257	8.60063374904	84.5958510229	14.4986838285	515.415441165	15066.3676711	1975.94797746	10.7534033185	8775.47244344	11.9810980331	12.0403644672	143.391656455	577.476531195	11.3350087797	9.68294561086	10.4900012728	8.62854024263	29.6717676839	10415.1421768	25545.993819	1232.7201797	456.499588299	10.5065413975	10.6546954282	2502.01303841	25.5189656324	10.7630338406	7328.28876122	3009.0872822	59.7491448598	18.1713256908	27.0265938983	9.45914036877	72.1610850062	13208.9510352	929.789267752	379.179439667	20.4746041957	14.3041475033	8.91357341531	15.1540682455	11.0137950706	4733.44237888	1793.99509676	192.671836732	9.39350883415	8.82999954609	11.8653614593	12.6596233344	1128.53715001	612.419734459	348.637471216	190.217651214	15.9107291724	10.3795422065	9.53207178602	8.85556636475	9.06406880537	17138.6684736	10.5151207505	128.450678318	425.616540765	42.5795379678	9.40694970716	41.5792424678	5461.42530187	21.1256021836	717.168199067	17.1457719359	8.54760510275	1023.39447192	12.7136498423	1623.93433268	10.2021430192	57.0416796195	236.838726376	1480.39405921	11.7659396261	91.1085796836	9.24131357008	9.29956982107	12.2756211699	9.33820922644	34.9689225973	74.6821422002	230.802639083	827.017439974	986.03931327	13.2128009583	9.25521846597	10.4778127938	2222.16520589	358.735816243	37.5430696566	10.9836413612	156.040570642	9.64404298749	4173.89438115	2746.60007536	210.494212013	43.0630152341	64.6542471031	21910.5107744	8.90771355002	122.680956561	18.280305619	32.7161820486	90.8769046786	27.7337138266	6620.53899974	3261.60534717	9.93886723957	92.9135048291
LSFO	2021.0	9.22429896601	17.5266368827	17.0153496464	29.1267066719	19.4188018482	26.5090310687	18.1590083945	17.7102237728	24.4118069661	15.9766038656	36.2917764222	12.8932031455	21.2966296946	6.2390258746	21.2462212676	16.5128909766	17.5290330004	9.26875494993	19.217455412	20.8305482314	14.8927332785	27.8599972666	12.5634528419	18.0038493807	27.7030354788	18.7284859046	31.7219751619	21.9452390178	16.6745661567	53.2400134134	12.0444049993	19.7110985327	15.9936165807	17.2791811086	40.9201689673	24.8041066045	21.1153237109	28.9239930722	10.0122525676	15.5566796781	15.8263994907	17.1994036842	39.4257358077	13.9233192724	40.8567250369	17.482201286	8.76824646726	17.002779146	28.1012701469	14.2648847584	33.2422713903	27.0638732088	34.3231865799	49.4821078321	21.4126067302	16.5953803958	26.3760273468	12.4379630219	17.9711768946	17.4685982061	19.6479430581	15.9847572506	16.2794880161	16.2771340018	16.1842731676	25.055439635	18.1628901027	12.2281392177	10.2681142105	12.7137839344	24.6836427396	12.6119724818	22.477340719	17.0823563706	11.7894682447	15.3880139492	14.6296295882	14.9254148048	38.0852808926	16.8873669431	18.3147950122	11.1753083088	16.7582962293	33.138571233	19.315813614	57.5246854827	22.4477413168	18.5362528481	17.8921782586	30.1290956597	13.3564196914	27.5817417011	19.4803973793	34.2493201873	23.3261741963	15.9322871604	25.6235525521	15.2832001095	16.8313630136	34.7015421292	17.8416486648	9.31222690473	24.1178560084	20.870725848	27.4752184088	18.5284110421	22.758050835	14.7614635151	19.1685568304	18.2239664605	16.1215356745	23.9124126909	33.0972819556	13.2746539568	18.5277842859	23.4287827177	14.6754258806	9.81898738944	19.1152612456	20.5539025431	18.4598420396	15.2493316987	18.6812136177	18.715164569	28.7371135599
