LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2910107180	941.786718714
Oahu	2910127180	954.200313831
Oahu	2910147180	959.789264739
Oahu	2910167180	939.095804742
Oahu	2910187180	971.895429654
Oahu	2910207180	893.299194747
Oahu	2910227180	768.460939761
Oahu	2908007301	690.034002034
Oahu	2908027301	656.048799155
Oahu	2908047301	692.423917719
Oahu	2908067301	837.503982129
Oahu	2908087301	923.746653188
Oahu	2908107301	968.50826093
Oahu	2908127301	982.333125302
Oahu	2908147301	987.000015314
Oahu	2908167301	965.553791601
Oahu	2908187301	961.752606661
Oahu	2908207301	924.17315038
Oahu	2908227301	785.177562295
Oahu	2906007051	660.000598094
Oahu	2906027051	641.013280006
Oahu	2906047051	683.140367884
Oahu	2906067051	831.250132053
Oahu	2906087051	921.036826324
Oahu	2906107051	956.8850256
Oahu	2906127051	970.490362603
Oahu	2906147051	975.219963782
Oahu	2906167051	960.058945729
Oahu	2906187051	931.292590673
Oahu	2906207051	911.565142988
Oahu	2906227051	779.814417531
Oahu	2904007220	641.01955878
Oahu	2904027220	601.313703885
Oahu	2904047220	605.447357551
Oahu	2904067220	660.220125464
Oahu	2904087220	769.966390622
Oahu	2904107220	811.560318725
Oahu	2904127220	818.347328577
Oahu	2904147220	823.283899578
Oahu	2904167220	834.587185443
Oahu	2904187220	862.720035199
Oahu	2904207220	829.976804395
Oahu	2904227220	713.51255761
Oahu	2904007091	622.998214719
Oahu	2904027091	597.324270589
Oahu	2904047091	640.674570791
Oahu	2904067091	792.165263196
Oahu	2904087091	863.240637427
Oahu	2904107091	901.535184782
Oahu	2904127091	914.883398342
Oahu	2904147091	913.170901088
Oahu	2904167091	899.207980264
Oahu	2904187091	919.845007868
Oahu	2904207091	878.997526422
Oahu	2904227091	733.948817595
Oahu	2902007200	617.892308252
Oahu	2902027200	592.506881432
Oahu	2902047200	637.538246734
Oahu	2902067200	795.176164918
Oahu	2902087200	836.857880997
Oahu	2902107200	864.545397239
Oahu	2902127200	865.128710634
Oahu	2902147200	861.377679314
Oahu	2902167200	855.161463595
Oahu	2902187200	906.151844604
Oahu	2902207200	834.744001646
Oahu	2902227200	713.305549502
Oahu	3712007160	640.394827535
Oahu	3712027160	592.546225567
Oahu	3712047160	601.417952638
Oahu	3712067160	665.997885197
Oahu	3712087160	773.833499597
Oahu	3712107160	818.820233508
Oahu	3712127160	823.259611805
Oahu	3712147160	821.835643395
Oahu	3712167160	843.118015196
Oahu	3712187160	921.127660353
Oahu	3712207160	859.353700489
Oahu	3712227160	738.004615656
Oahu	3712007041	660.860496536
Oahu	3712027041	628.465854263
Oahu	3712047041	687.370959151
Oahu	3712067041	869.635422128
Oahu	3712087041	928.540527016
Oahu	3712107041	965.863120758
Oahu	3712127041	970.574690718
Oahu	3712147041	961.961266678
Oahu	3712167041	965.988800114
Oahu	3712187041	1022.68816839
Oahu	3712207041	937.04224554
Oahu	3712227041	793.21721845
Oahu	3710007310	658.145268596
Oahu	3710027310	626.462567925
Oahu	3710047310	675.323293442
Oahu	3710067310	838.755450418
Oahu	3710087310	910.336362177
Oahu	3710107310	942.591479062
Oahu	3710127310	946.067557044
Oahu	3710147310	943.568625407
Oahu	3710167310	921.699991361
Oahu	3710187310	893.381748363
Oahu	3710207310	853.287988717
Oahu	3710227310	737.613731556
Oahu	3710007221	658.81533128
Oahu	3710027221	626.1344809
Oahu	3710047221	672.62898366
Oahu	3710067221	825.877150672
Oahu	3710087221	930.515865673
Oahu	3710107221	980.235130306
Oahu	3710127221	1001.39885227
Oahu	3710147221	1002.78788608
Oahu	3710167221	983.606574898
Oahu	3710187221	1017.7531874
Oahu	3710207221	925.615819281
Oahu	3710227221	775.271399243
Oahu	3708007301	697.540932671
Oahu	3708027301	659.722736233
Oahu	3708047301	700.200393059
Oahu	3708067301	861.643194934
Oahu	3708087301	957.61267574
Oahu	3708107301	1007.42268513
Oahu	3708127301	1022.80677562
Oahu	3708147301	1028.00001704
Oahu	3708167301	1004.13499837
Oahu	3708187301	999.905099869
Oahu	3708207301	958.087275072
Oahu	3708227301	803.415182254
Oahu	3706007270	673.292059424
Oahu	3706027270	639.319906911
Oahu	3706047270	678.680721592
Oahu	3706067270	829.925602266
Oahu	3706087270	930.14589973
Oahu	3706107270	974.588250314
Oahu	3706127270	983.13189036
Oahu	3706147270	983.508843223
Oahu	3706167270	971.942763767
Oahu	3706187270	942.430950311
Oahu	3706207270	932.177133749
Oahu	3706227270	791.835171561
Oahu	3706007051	664.120235612
Oahu	3706027051	642.991448245
Oahu	3706047051	689.869805581
Oahu	3706067051	854.684009446
Oahu	3706087051	954.59722325
Oahu	3706107051	994.488532624
Oahu	3706127051	1009.62833653
Oahu	3706147051	1014.89136195
Oahu	3706167051	998.020420761
Oahu	3706187051	966.009675668
Oahu	3706207051	944.057283786
Oahu	3706227051	797.447159554
Oahu	3704007160	630.950769457
Oahu	3704027160	601.739010139
Oahu	3704047160	653.377845877
Oahu	3704067160	820.139483322
Oahu	3704087160	890.359308952
Oahu	3704107160	924.980691198
Oahu	3704127160	939.143263554
Oahu	3704147160	933.314894051
Oahu	3704167160	922.230486055
Oahu	3704187160	942.814804888
Oahu	3704207160	900.361852008
Oahu	3704227160	744.942840384
Oahu	3704007091	622.944568422
Oahu	3704027091	594.375009314
Oahu	3704047091	642.614537985
Oahu	3704067091	811.190985336
Oahu	3704087091	890.282538037
Oahu	3704107091	932.896104874
Oahu	3704127091	947.749785881
Oahu	3704147091	945.844146012
Oahu	3704167091	930.306428481
Oahu	3704187091	953.270986516
Oahu	3704207091	907.816554986
Oahu	3704227091	746.408645108
Oahu	4512007041	737.861250189
Oahu	4512027041	713.143140312
Oahu	4512047041	758.089549742
Oahu	4512067041	897.162949122
Oahu	4512087041	942.109358552
Oahu	4512107041	970.587647192
Oahu	4512127041	974.182720198
Oahu	4512147041	967.610412343
Oahu	4512167041	970.683544412
Oahu	4512187041	1013.94690887
Oahu	4512207041	948.596431657
Oahu	4512227041	838.853505874
Oahu	4510007221	736.300726103
Oahu	4510027221	711.364230625
Oahu	4510047221	746.840968359
Oahu	4510067221	863.774040154
Oahu	4510087221	943.616602793
Oahu	4510107221	981.553933165
Oahu	4510127221	997.702504914
Oahu	4510147221	998.762380495
Oahu	4510167221	984.126449237
Oahu	4510187221	1010.18136636
Oahu	4510207221	939.877716464
Oahu	4510227221	825.160293051
Oahu	4510007120	751.591781659
Oahu	4510027120	725.898998443
Oahu	4510047120	760.725910607
Oahu	4510067120	881.50972715
Oahu	4510087120	941.092067838
Oahu	4510107120	976.382374875
Oahu	4510127120	985.495211389
Oahu	4510147120	983.077171111
Oahu	4510167120	961.480141912
Oahu	4510187120	972.664813487
Oahu	4510207120	914.376662673
Oahu	4510227120	830.40642362
Oahu	4508007301	765.849552794
Oahu	4508027301	736.993104032
Oahu	4508047301	767.878802987
Oahu	4508067301	891.064633595
Oahu	4508087301	964.292303512
Oahu	4508107301	1002.29887493
Oahu	4508127301	1014.03740984
Oahu	4508147301	1018.000013
Oahu	4508167301	999.790268665
Oahu	4508187301	996.562725818
Oahu	4508207301	964.654437421
Oahu	4508227301	846.634866375
Oahu	4508007120	764.54470045
Oahu	4508027120	730.548615795
Oahu	4508047120	732.471306297
Oahu	4508067120	771.804087506
Oahu	4508087120	871.310358877
Oahu	4508107120	917.753415092
Oahu	4508127120	919.910419887
Oahu	4508147120	924.39496399
Oahu	4508167120	937.289271701
Oahu	4508187120	941.017495559
Oahu	4508207120	936.836571807
Oahu	4508227120	834.603341078
Oahu	4506007230	747.053990217
Oahu	4506027230	715.071162049
Oahu	4506047230	719.347950514
Oahu	4506067230	782.653216333
Oahu	4506087230	882.036999323
Oahu	4506107230	915.756152311
Oahu	4506127230	919.59620208
Oahu	4506147230	915.713502429
Oahu	4506167230	911.21836087
Oahu	4506187230	898.792681744
Oahu	4506207230	897.072383137
Oahu	4506227230	824.71822312
Oahu	4506007051	740.348531511
Oahu	4506027051	724.226615939
Oahu	4506047051	759.996246538
Oahu	4506067051	885.754560711
Oahu	4506087051	961.99142038
Oahu	4506107051	992.429718168
Oahu	4506127051	1003.98185489
Oahu	4506147051	1007.99770539
Oahu	4506167051	995.124657607
Oahu	4506187051	970.699473103
Oahu	4506207051	953.949121917
Oahu	4506227051	842.081081228
Oahu	4504007091	708.930229148
Oahu	4504027091	687.130775546
Oahu	4504047091	723.939021801
Oahu	4504067091	852.568043638
Oahu	4504087091	912.917334535
Oahu	4504107091	945.432798619
Oahu	4504127091	956.766614752
Oahu	4504147091	955.312552834
Oahu	4504167091	943.456795764
Oahu	4504187091	960.979460901
Oahu	4504207091	926.296329551
Oahu	4504227091	803.137122612
Oahu	4502007180	717.350687733
Oahu	4502027180	685.698071077
Oahu	4502047180	689.479574781
Oahu	4502067180	735.730836555
Oahu	4502087180	818.603946395
Oahu	4502107180	855.481401186
Oahu	4502127180	851.454920719
Oahu	4502147180	847.977004859
Oahu	4502167180	861.899265755
Oahu	4502187180	895.613055
Oahu	4502207180	853.191213032
Oahu	4502227180	781.817025081
Oahu	2106008150	602.860694973
Oahu	2106028150	532.482268426
Oahu	2106048150	540.674481636
Oahu	2106068150	633.004985399
Oahu	2106088150	823.358543627
Oahu	2106108150	911.212276943
Oahu	2106128150	918.881866231
Oahu	2106148150	932.914346298
Oahu	2106168150	944.617557563
Oahu	2106188150	939.799930351
Oahu	2106208150	928.721634714
Oahu	2106228150	755.082124922
Oahu	2102008061	554.354800838
Oahu	2102028061	508.848584936
Oahu	2102048061	597.759008898
Oahu	2102068061	880.295285382
Oahu	2102088061	945.810590915
Oahu	2102108061	1010.97366623
Oahu	2102128061	1017.20035301
Oahu	2102148061	1027.40372516
Oahu	2102168061	1021.69980101
Oahu	2102188061	1103.4632596
Oahu	2102208061	997.816109654
Oahu	2102228061	766.058198205
Oahu	2908008240	683.193840545
Oahu	2908028240	643.799259483
Oahu	2908048240	644.513434256
Oahu	2908068240	690.788340059
Oahu	2908088240	812.211323148
Oahu	2908108240	867.094662046
Oahu	2908128240	884.062754112
Oahu	2908148240	888.83242969
Oahu	2908168240	900.170022329
Oahu	2908188240	908.096077969
Oahu	2908208240	885.350837399
Oahu	2908228240	771.337407855
Oahu	2906008170	667.711465525
Oahu	2906028170	634.974083101
Oahu	2906048170	672.270741711
Oahu	2906068170	800.070313078
Oahu	2906088170	884.751397624
Oahu	2906108170	921.499678983
Oahu	2906128170	932.269745925
Oahu	2906148170	928.762622372
Oahu	2906168170	914.836175368
Oahu	2906188170	906.374430269
Oahu	2906208170	887.23828262
Oahu	2906228170	761.294281317
Oahu	2902008061	635.324787672
Oahu	2902028061	609.786559404
Oahu	2902048061	659.683362678
Oahu	2902068061	818.24358967
Oahu	2902088061	855.010980555
Oahu	2902108061	891.580698761
Oahu	2902128061	895.075134522
Oahu	2902148061	900.801298341
Oahu	2902168061	897.600238572
Oahu	2902188061	943.486142911
Oahu	2902208061	884.196637557
Oahu	2902228061	754.133385136
Oahu	3708008150	700.693574946
Oahu	3708028150	659.346529004
Oahu	3708048150	690.87301489
Oahu	3708068150	812.714439079
Oahu	3708088150	936.528507175
Oahu	3708108150	985.191243459
Oahu	3708128150	994.678279962
Oahu	3708148150	1001.93013266
Oahu	3708168150	986.496840263
Oahu	3708188150	947.193378572
Oahu	3708208150	921.96087752
Oahu	3708228150	814.864477152
Oahu	3702008170	649.157018535
Oahu	3702028170	607.85254546
Oahu	3702048170	617.637635344
Oahu	3702068170	673.701294322
Oahu	3702088170	790.561476486
Oahu	3702108170	838.159847776
Oahu	3702128170	843.332689359
Oahu	3702148170	838.195317948
Oahu	3702168170	853.06806037
Oahu	3702188170	905.846419248
Oahu	3702208170	847.143112568
Oahu	3702228170	742.409571301
Oahu	3702008061	636.661383914
Oahu	3702028061	608.242847271
Oahu	3702048061	663.767221057
Oahu	3702068061	840.210534723
Oahu	3702088061	881.124705986
Oahu	3702108061	921.818910217
Oahu	3702128061	925.707463083
Oahu	3702148061	932.079447647
Oahu	3702168061	928.517358946
Oahu	3702188061	979.578467811
Oahu	3702208061	913.602043656
Oahu	3702228061	768.869712737
Oahu	4512008250	731.421695471
Oahu	4512028250	694.084783166
Oahu	4512048250	698.405374809
Oahu	4512068250	740.517726578
Oahu	4512088250	818.342704104
Oahu	4512108250	854.223171482
Oahu	4512128250	847.395761622
Oahu	4512148250	839.03067929
Oahu	4512168250	847.054658803
Oahu	4512188250	869.144982296
Oahu	4512208250	840.297637338
Oahu	4512228250	786.392982413
Oahu	4504008160	723.592655458
Oahu	4504028160	700.51696054
Oahu	4504048160	736.310813843
Oahu	4504068160	860.498346387
Oahu	4504088160	923.044184599
Oahu	4504108160	950.088595282
Oahu	4504128160	956.520772656
Oahu	4504148160	953.71072256
Oahu	4504168160	943.147440421
Oahu	4504188160	962.438552968
Oahu	4504208160	917.949386712
Oahu	4504228160	806.377106704
Oahu	4502008061	719.396581875
Oahu	4502028061	697.712363066
Oahu	4502048061	740.079170532
Oahu	4502068061	874.710853684
Oahu	4502088061	905.9296266
Oahu	4502108061	936.980557895
Oahu	4502128061	939.947643507
Oahu	4502148061	944.809664
Oahu	4502168061	942.091680601
Oahu	4502188061	981.052879455
Oahu	4502208061	930.710835612
Oahu	4502228061	820.275609061
